stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
2020-02-06,20:27:00,USA,F,74,21,Black,Signal Violation,Other,TRUE,None,Warning,FALSE,0-15 Min,TRUE,MH21GL9760
2020-02-06,20:28:00,USA,M,40,34,White,Speeding,Signal,TRUE,Frisk,Arrest,FALSE,30+ Min,TRUE,MH25XU4351
2020-02-06,20:29:00,USA,F,23,45,White,Other,Speeding,TRUE,Frisk,Ticket,FALSE,30+ Min,FALSE,MH38EE6169
2020-02-06,20:30:00,India,F,50,59,Other,Drunk Driving,Signal,FALSE,None,Warning,TRUE,16-30 Min,FALSE,WB29JF4312
2020-02-06,20:31:00,USA,F,69,39,Black,Drunk Driving,Signal,TRUE,Vehicle Search,Arrest,FALSE,30+ Min,FALSE,MH25AC3223
2020-02-06,20:32:00,India,F,33,38,Other,Other,Seatbelt,FALSE,Frisk,Arrest,TRUE,30+ Min,TRUE,UP72RJ4806
2020-02-06,20:33:00,USA,F,70,46,Asian,Other,DUI,FALSE,Frisk,Ticket,FALSE,0-15 Min,TRUE,KA49KF7529
2020-02-06,20:34:00,Canada,M,56,80,White,Speeding,Signal,TRUE,None,Arrest,FALSE,16-30 Min,TRUE,MH33YU8745
2020-02-06,20:35:00,India,F,53,49,Asian,Drunk Driving,DUI,FALSE,None,Ticket,FALSE,0-15 Min,TRUE,DL13BD7278
2020-02-06,20:36:00,USA,M,55,68,Hispanic,Speeding,Seatbelt,FALSE,Frisk,Ticket,FALSE,16-30 Min,FALSE,UP69PC5148
2020-02-06,20:37:00,USA,F,36,36,White,Seatbelt,Signal,FALSE,None,Arrest,FALSE,0-15 Min,FALSE,WB10BM9872
2020-02-06,20:38:00,India,M,24,29,Hispanic,Speeding,DUI,FALSE,Frisk,Arrest,FALSE,30+ Min,TRUE,RJ15XR6060
2020-02-06,20:39:00,India,F,61,57,Asian,Drunk Driving,Speeding,FALSE,Frisk,Warning,FALSE,16-30 Min,FALSE,UP39PJ5331
2020-02-06,20:40:00,USA,F,70,37,Other,Signal Violation,Seatbelt,FALSE,Frisk,Arrest,FALSE,0-15 Min,TRUE,TN20IZ6760
2020-02-06,20:41:00,Canada,F,69,78,Black,Signal Violation,Seatbelt,TRUE,None,Arrest,TRUE,0-15 Min,TRUE,DL90YV6668
2020-02-06,20:42:00,Canada,F,18,50,Asian,Other,Speeding,TRUE,None,Arrest,FALSE,16-30 Min,FALSE,KA53PW4572
2020-02-06,20:43:00,Canada,F,71,27,White,Drunk Driving,Other,FALSE,None,Ticket,TRUE,16-30 Min,TRUE,MH12EF6799
2020-02-06,20:44:00,India,F,43,32,Other,Seatbelt,Speeding,TRUE,Frisk,Ticket,FALSE,0-15 Min,TRUE,TN52AH5640
2020-02-06,20:45:00,India,F,75,28,Other,Other,Speeding,TRUE,Frisk,Warning,FALSE,16-30 Min,FALSE,WB80QW1630
2020-02-06,20:46:00,Canada,F,59,61,Black,Speeding,Signal,FALSE,None,Ticket,FALSE,16-30 Min,TRUE,DL74PU1162
2020-02-06,20:47:00,Canada,F,43,68,Hispanic,Seatbelt,Signal,TRUE,Vehicle Search,Arrest,FALSE,30+ Min,TRUE,TN88EE8732
2020-02-06,20:48:00,Canada,M,55,26,White,Seatbelt,Signal,FALSE,Frisk,Warning,FALSE,30+ Min,FALSE,RJ20YQ8045
2020-02-06,20:49:00,Canada,F,48,45,Other,Speeding,Seatbelt,FALSE,Frisk,Ticket,TRUE,0-15 Min,FALSE,TN69QE7244
2020-02-06,20:50:00,India,M,50,72,Black,Signal Violation,Signal,TRUE,None,Ticket,TRUE,16-30 Min,TRUE,WB25IC3807
2020-02-06,20:51:00,India,M,50,67,Hispanic,Signal Violation,Seatbelt,TRUE,Vehicle Search,Ticket,FALSE,16-30 Min,TRUE,UP47QT2887
2020-02-06,20:52:00,India,M,69,70,Black,Other,Other,FALSE,Vehicle Search,Warning,FALSE,0-15 Min,TRUE,TN66DS6555
2020-02-06,20:53:00,USA,M,62,47,Hispanic,Drunk Driving,Seatbelt,TRUE,None,Warning,FALSE,30+ Min,TRUE,WB75NT4117
2020-02-06,20:54:00,USA,F,79,39,Black,Speeding,Other,FALSE,Vehicle Search,Warning,FALSE,0-15 Min,FALSE,WB87ZN1773
2020-02-06,20:55:00,India,M,41,39,Asian,Speeding,Speeding,FALSE,Frisk,Warning,FALSE,0-15 Min,FALSE,DL49KU9898
2020-02-06,20:56:00,USA,F,56,43,Asian,Signal Violation,Other,FALSE,Vehicle Search,Warning,TRUE,30+ Min,TRUE,RJ55WV9949
2020-02-06,20:57:00,India,M,43,22,Hispanic,Seatbelt,DUI,FALSE,Vehicle Search,Arrest,FALSE,16-30 Min,TRUE,GJ37IH1307
2020-02-06,20:58:00,India,M,20,38,Asian,Drunk Driving,Signal,FALSE,Vehicle Search,Warning,FALSE,30+ Min,TRUE,WB36FU2238
2020-02-06,20:59:00,Canada,F,63,68,Other,Other,Speeding,TRUE,None,Arrest,TRUE,30+ Min,TRUE,WB79IO9156
2020-02-06,21:00:00,India,M,52,37,Hispanic,Speeding,DUI,TRUE,None,Arrest,FALSE,16-30 Min,TRUE,WB67EE6902
2020-02-06,21:01:00,Canada,M,37,34,White,Seatbelt,Other,TRUE,Frisk,Arrest,FALSE,30+ Min,FALSE,UP89PG9913
2020-02-06,21:02:00,USA,F,70,57,Hispanic,Other,Seatbelt,TRUE,Vehicle Search,Warning,TRUE,30+ Min,FALSE,DL67RL7860
2020-02-06,21:03:00,Canada,M,37,77,Other,Signal Violation,Signal,FALSE,None,Ticket,FALSE,0-15 Min,FALSE,KA45TC3940
2020-02-06,21:04:00,USA,M,21,59,Other,Other,Speeding,TRUE,Vehicle Search,Warning,FALSE,30+ Min,FALSE,UP84KT7972
2020-02-06,21:05:00,USA,M,51,18,Black,Seatbelt,DUI,TRUE,Frisk,Warning,FALSE,0-15 Min,TRUE,RJ65FL6561
2020-02-06,21:06:00,India,M,46,54,Asian,Speeding,Signal,TRUE,None,Arrest,TRUE,16-30 Min,TRUE,TN76QV2730
2020-02-06,21:07:00,India,M,18,20,Other,Drunk Driving,Other,TRUE,Frisk,Arrest,FALSE,16-30 Min,TRUE,UP32IK6339
2020-02-06,21:08:00,Canada,F,19,32,White,Other,Signal,FALSE,None,Ticket,FALSE,0-15 Min,FALSE,UP83KH7522
2020-02-06,21:09:00,USA,F,18,28,White,Speeding,Seatbelt,TRUE,None,Arrest,TRUE,16-30 Min,TRUE,WB20CH5982
2020-02-06,21:10:00,India,F,37,22,White,Other,DUI,FALSE,Frisk,Warning,TRUE,30+ Min,FALSE,RJ56VE9391
2020-02-06,21:11:00,USA,F,46,65,Other,Seatbelt,Seatbelt,FALSE,Vehicle Search,Ticket,FALSE,0-15 Min,FALSE,MH79TV3167
2020-02-06,21:12:00,Canada,F,68,61,Hispanic,Other,Speeding,FALSE,None,Arrest,FALSE,16-30 Min,TRUE,RJ84XY5644
2020-02-06,21:13:00,Canada,F,68,44,Hispanic,Drunk Driving,DUI,TRUE,Frisk,Ticket,TRUE,0-15 Min,FALSE,DL45XO2860
2020-02-06,21:14:00,Canada,M,37,45,Other,Signal Violation,Speeding,FALSE,None,Arrest,TRUE,0-15 Min,TRUE,DL28KX3004
2020-02-06,21:15:00,USA,F,28,78,Asian,Seatbelt,Speeding,FALSE,Vehicle Search,Warning,FALSE,16-30 Min,TRUE,MH91PH1957
2020-02-06,21:16:00,Canada,M,72,76,White,Seatbelt,DUI,TRUE,Frisk,Arrest,FALSE,30+ Min,TRUE,WB57XE6061
2020-02-06,21:17:00,Canada,F,21,49,Black,Signal Violation,Other,TRUE,None,Arrest,FALSE,0-15 Min,FALSE,KA87WB5650
2020-02-06,21:18:00,USA,F,47,34,Black,Drunk Driving,Seatbelt,TRUE,Frisk,Warning,FALSE,30+ Min,TRUE,WB87BF9145
2020-02-06,21:19:00,USA,F,36,52,Asian,Drunk Driving,Other,FALSE,Vehicle Search,Ticket,FALSE,30+ Min,FALSE,WB24FD3904
2020-02-06,21:20:00,Canada,F,79,37,White,Seatbelt,Seatbelt,FALSE,Vehicle Search,Warning,FALSE,16-30 Min,TRUE,GJ35TU3854
2020-02-06,21:21:00,Canada,M,37,23,Hispanic,Seatbelt,DUI,FALSE,None,Warning,TRUE,16-30 Min,TRUE,DL84VT4524
2020-02-06,21:22:00,India,M,58,23,Hispanic,Signal Violation,Signal,TRUE,None,Warning,TRUE,16-30 Min,TRUE,KA64WJ1196
2020-02-06,21:23:00,India,M,46,71,Other,Seatbelt,Speeding,TRUE,Frisk,Warning,TRUE,16-30 Min,TRUE,GJ88LQ1310
2020-02-06,21:24:00,USA,F,48,56,White,Speeding,Other,FALSE,Vehicle Search,Arrest,FALSE,0-15 Min,TRUE,RJ95NO5629
2020-02-06,21:25:00,USA,F,65,22,White,Speeding,DUI,TRUE,None,Arrest,TRUE,0-15 Min,TRUE,KA92EE5854
2020-02-06,21:26:00,Canada,M,22,45,Hispanic,Speeding,Seatbelt,TRUE,Frisk,Arrest,FALSE,16-30 Min,TRUE,RJ14PN1210
2020-02-06,21:27:00,India,F,35,36,Asian,Seatbelt,Signal,TRUE,Vehicle Search,Ticket,TRUE,30+ Min,TRUE,KA12CV7677
2020-02-06,21:28:00,USA,M,58,70,White,Other,Signal,TRUE,None,Arrest,TRUE,0-15 Min,FALSE,GJ55PH8638
2020-02-06,21:29:00,India,F,57,38,White,Other,DUI,FALSE,Vehicle Search,Arrest,FALSE,30+ Min,FALSE,GJ62GU5470
2020-02-06,21:30:00,Canada,F,72,22,White,Signal Violation,DUI,FALSE,None,Arrest,FALSE,0-15 Min,TRUE,RJ73HO4576
2020-02-06,21:31:00,USA,F,27,23,Other,Seatbelt,Seatbelt,FALSE,None,Ticket,TRUE,30+ Min,FALSE,MH34PG9874
2020-02-06,21:32:00,USA,F,54,38,Black,Drunk Driving,Other,TRUE,Vehicle Search,Warning,FALSE,16-30 Min,TRUE,KA51VZ1730
2020-02-06,21:33:00,USA,M,51,62,Black,Signal Violation,Speeding,TRUE,None,Arrest,FALSE,16-30 Min,TRUE,RJ98BD7094
2020-02-06,21:34:00,Canada,F,27,70,White,Signal Violation,DUI,FALSE,Frisk,Ticket,TRUE,16-30 Min,FALSE,TN19EB6922
2020-02-06,21:35:00,India,F,77,38,Asian,Other,Signal,TRUE,None,Warning,FALSE,16-30 Min,FALSE,MH70AQ5999
2020-02-06,21:36:00,Canada,F,35,65,Hispanic,Drunk Driving,Signal,TRUE,Vehicle Search,Ticket,TRUE,16-30 Min,TRUE,TN41MH5324
2020-02-06,21:37:00,India,M,20,44,White,Speeding,Other,TRUE,Vehicle Search,Warning,FALSE,16-30 Min,FALSE,WB53IH2642
2020-02-06,21:38:00,India,F,68,23,Asian,Speeding,Speeding,FALSE,None,Warning,FALSE,0-15 Min,TRUE,MH17LD3530
2020-02-06,21:39:00,Canada,M,21,42,Black,Speeding,DUI,FALSE,Vehicle Search,Ticket,TRUE,30+ Min,FALSE,RJ32SK9972
2020-02-06,21:40:00,USA,M,62,56,Asian,Drunk Driving,Other,TRUE,Vehicle Search,Arrest,TRUE,16-30 Min,TRUE,GJ88OD3445
2020-02-06,21:41:00,Canada,M,50,59,Other,Speeding,Other,FALSE,Vehicle Search,Warning,TRUE,30+ Min,TRUE,RJ94BF3953
2020-02-06,21:42:00,USA,M,52,77,Asian,Drunk Driving,Signal,TRUE,Vehicle Search,Ticket,TRUE,16-30 Min,TRUE,GJ20RX9326
2020-02-06,21:43:00,Canada,F,63,52,Hispanic,Seatbelt,Speeding,TRUE,Frisk,Arrest,TRUE,16-30 Min,FALSE,RJ43BZ2609
2020-02-06,21:44:00,USA,F,75,79,Black,Drunk Driving,DUI,FALSE,None,Arrest,TRUE,0-15 Min,FALSE,RJ21NW7351
2020-02-06,21:45:00,Canada,F,79,25,Other,Drunk Driving,Seatbelt,FALSE,None,Ticket,FALSE,0-15 Min,FALSE,RJ71MU6163
2020-02-06,21:46:00,Canada,F,27,37,Other,Seatbelt,Other,FALSE,Frisk,Ticket,FALSE,0-15 Min,TRUE,RJ72TN9244
2020-02-06,21:47:00,Canada,F,52,62,White,Other,Seatbelt,FALSE,Frisk,Ticket,TRUE,16-30 Min,FALSE,GJ97QD6693
2020-02-06,21:48:00,USA,M,38,45,Asian,Other,Seatbelt,TRUE,Frisk,Warning,FALSE,30+ Min,TRUE,WB35PQ6891
2020-02-06,21:49:00,USA,F,39,40,Other,Drunk Driving,Signal,TRUE,Frisk,Ticket,FALSE,0-15 Min,FALSE,RJ29HK4825
2020-02-06,21:50:00,India,M,76,50,Black,Signal Violation,DUI,FALSE,Vehicle Search,Warning,TRUE,30+ Min,FALSE,UP66BW8114
2020-02-06,21:51:00,Canada,M,47,44,Asian,Signal Violation,Speeding,TRUE,None,Warning,FALSE,30+ Min,TRUE,MH54KS3198
2020-02-06,21:52:00,Canada,F,47,39,Asian,Seatbelt,Other,FALSE,None,Warning,TRUE,30+ Min,TRUE,KA69OI9351
2020-02-06,21:53:00,USA,F,51,27,Hispanic,Other,Other,TRUE,Frisk,Arrest,TRUE,0-15 Min,TRUE,GJ91NT6291
2020-02-06,21:54:00,USA,F,50,79,Other,Drunk Driving,Speeding,TRUE,Vehicle Search,Warning,FALSE,30+ Min,FALSE,RJ28WN7357
2020-02-06,21:55:00,India,M,58,65,Asian,Seatbelt,Seatbelt,FALSE,None,Warning,TRUE,16-30 Min,TRUE,UP56RG3941
2020-02-06,21:56:00,India,M,47,32,White,Drunk Driving,Seatbelt,TRUE,Vehicle Search,Warning,TRUE,0-15 Min,FALSE,DL44EO3172
2020-02-06,21:57:00,USA,F,52,75,Other,Seatbelt,Signal,TRUE,Vehicle Search,Warning,FALSE,16-30 Min,TRUE,TN53PP8367
2020-02-06,21:58:00,USA,M,41,53,Other,Drunk Driving,Speeding,FALSE,Vehicle Search,Arrest,FALSE,30+ Min,FALSE,WB86PX8307
2020-02-06,21:59:00,Canada,F,66,46,Other,Drunk Driving,Seatbelt,FALSE,None,Arrest,FALSE,16-30 Min,FALSE,DL61WZ1666
2020-02-06,22:00:00,USA,F,55,25,White,Other,Signal,FALSE,None,Arrest,FALSE,30+ Min,FALSE,WB80GG8493
2020-02-06,22:01:00,India,M,28,67,White,Seatbelt,Speeding,TRUE,Frisk,Warning,TRUE,30+ Min,TRUE,DL17RI1212
2020-02-06,22:02:00,Canada,M,33,22,Hispanic,Drunk Driving,Signal,FALSE,None,Ticket,TRUE,0-15 Min,FALSE,KA34EB7381
2020-02-06,22:03:00,USA,M,43,80,Asian,Drunk Driving,Other,FALSE,Vehicle Search,Ticket,TRUE,0-15 Min,FALSE,UP89AG8717
2020-02-06,22:04:00,USA,F,48,64,Asian,Speeding,Speeding,TRUE,Frisk,Arrest,FALSE,30+ Min,FALSE,RJ54RF9123
2020-02-06,22:05:00,Canada,M,39,23,Hispanic,Other,Speeding,TRUE,None,Ticket,FALSE,0-15 Min,FALSE,DL27HK4974
2020-02-06,22:06:00,Canada,F,51,64,Black,Speeding,Signal,FALSE,Vehicle Search,Ticket,TRUE,30+ Min,FALSE,UP61WK4685
2020-02-06,22:07:00,USA,M,55,58,Hispanic,Speeding,Seatbelt,FALSE,None,Ticket,FALSE,30+ Min,TRUE,KA35LY7432
2020-02-06,22:08:00,Canada,F,53,68,Black,Other,Signal,TRUE,Vehicle Search,Warning,TRUE,30+ Min,TRUE,MH35HT6750
2020-02-06,22:09:00,USA,F,40,70,Other,Drunk Driving,DUI,FALSE,Frisk,Arrest,TRUE,30+ Min,TRUE,RJ67PB6680
2020-02-06,22:10:00,India,F,66,74,Other,Speeding,DUI,FALSE,Frisk,Ticket,FALSE,0-15 Min,FALSE,UP81EB6591
2020-02-06,22:11:00,USA,F,23,44,White,Seatbelt,DUI,TRUE,Frisk,Ticket,TRUE,16-30 Min,TRUE,GJ72MD7148
2020-02-06,22:12:00,India,M,18,28,Black,Other,Speeding,FALSE,Vehicle Search,Ticket,TRUE,16-30 Min,FALSE,MH34VF7516
2020-02-06,22:13:00,Canada,F,48,34,Hispanic,Signal Violation,Other,FALSE,None,Arrest,TRUE,0-15 Min,TRUE,GJ46LN9875
2020-02-06,22:14:00,India,F,60,62,Black,Other,Other,FALSE,None,Ticket,TRUE,16-30 Min,TRUE,RJ54AC4115
2020-02-06,22:15:00,USA,M,77,68,Black,Signal Violation,DUI,FALSE,None,Warning,TRUE,0-15 Min,FALSE,RJ59EP8178
2020-02-06,22:16:00,Canada,M,23,61,White,Other,Signal,FALSE,Vehicle Search,Arrest,FALSE,30+ Min,FALSE,DL10VK5846
2020-02-06,22:17:00,USA,F,31,34,White,Other,Other,FALSE,Vehicle Search,Arrest,FALSE,16-30 Min,TRUE,WB11BZ7212
2020-02-06,22:18:00,India,M,53,43,Asian,Signal Violation,Seatbelt,TRUE,Frisk,Warning,TRUE,16-30 Min,FALSE,KA77GW3082
2020-02-06,22:19:00,USA,F,47,47,Other,Speeding,Seatbelt,FALSE,None,Arrest,FALSE,16-30 Min,TRUE,GJ26SA9064
2020-02-06,22:20:00,Canada,M,44,21,Hispanic,Other,Signal,TRUE,None,Arrest,TRUE,16-30 Min,FALSE,WB97LF2755
2020-02-06,22:21:00,USA,M,26,41,Black,Seatbelt,Speeding,FALSE,Vehicle Search,Arrest,FALSE,30+ Min,TRUE,WB52NB6238
2020-02-06,22:22:00,USA,M,70,70,Other,Signal Violation,Speeding,FALSE,None,Ticket,FALSE,0-15 Min,FALSE,KA19YO2429
2020-02-06,22:23:00,Canada,M,20,37,Asian,Speeding,Seatbelt,TRUE,Frisk,Ticket,TRUE,30+ Min,TRUE,UP91CJ6208
2020-02-06,22:24:00,USA,M,52,24,Other,Seatbelt,Speeding,TRUE,Frisk,Warning,FALSE,30+ Min,TRUE,UP91FX5726
2020-02-06,22:25:00,USA,M,66,70,Black,Other,Seatbelt,FALSE,Frisk,Warning,TRUE,0-15 Min,TRUE,DL67HW3859
2020-02-06,22:26:00,USA,F,28,61,Asian,Other,Other,TRUE,Vehicle Search,Arrest,FALSE,16-30 Min,FALSE,UP93PX3789
2020-02-06,22:27:00,USA,M,25,34,Hispanic,Other,Other,TRUE,None,Ticket,TRUE,0-15 Min,FALSE,MH53KN9237
2020-02-06,22:28:00,USA,F,72,28,Hispanic,Other,Seatbelt,FALSE,None,Arrest,FALSE,16-30 Min,FALSE,TN11DA4020
2020-02-06,22:29:00,India,F,42,31,Black,Other,Speeding,TRUE,None,Arrest,TRUE,0-15 Min,FALSE,DL74PW3795
2020-02-06,22:30:00,Canada,F,39,61,Asian,Speeding,Speeding,FALSE,Frisk,Warning,TRUE,16-30 Min,FALSE,RJ90RZ7621
2020-02-06,22:31:00,India,M,52,51,Black,Other,Other,TRUE,Frisk,Ticket,FALSE,16-30 Min,FALSE,RJ13UX3253
2020-02-06,22:32:00,India,M,33,29,Hispanic,Seatbelt,Signal,FALSE,None,Ticket,FALSE,0-15 Min,TRUE,KA65GO8790
2020-02-06,22:33:00,Canada,F,37,53,Black,Speeding,DUI,TRUE,Vehicle Search,Warning,TRUE,16-30 Min,FALSE,KA94WQ3182
2020-02-06,22:34:00,Canada,M,65,18,White,Drunk Driving,Other,FALSE,Vehicle Search,Arrest,TRUE,16-30 Min,FALSE,RJ87LN1068
2020-02-06,22:35:00,India,M,68,66,White,Drunk Driving,Signal,FALSE,Frisk,Warning,FALSE,16-30 Min,TRUE,WB31FI9412
2020-02-06,22:36:00,Canada,M,75,26,Other,Drunk Driving,Seatbelt,FALSE,Vehicle Search,Warning,FALSE,30+ Min,TRUE,GJ42PY9003
2020-02-06,22:37:00,India,F,39,80,Other,Other,Speeding,TRUE,Vehicle Search,Ticket,TRUE,16-30 Min,FALSE,DL20XV9182
2020-02-06,22:38:00,India,M,76,60,White,Speeding,DUI,FALSE,Vehicle Search,Warning,TRUE,30+ Min,TRUE,GJ26ZD7196
2020-02-06,22:39:00,Canada,F,42,23,Other,Signal Violation,Other,TRUE,Vehicle Search,Arrest,FALSE,0-15 Min,FALSE,WB73GZ4434
2020-02-06,22:40:00,USA,M,42,52,Hispanic,Signal Violation,DUI,TRUE,None,Warning,TRUE,0-15 Min,TRUE,WB99SR1982
2020-02-06,22:41:00,Canada,M,21,62,Black,Signal Violation,Other,FALSE,Vehicle Search,Ticket,TRUE,16-30 Min,TRUE,MH61IY9113
2020-02-06,22:42:00,Canada,M,51,58,Hispanic,Seatbelt,Speeding,FALSE,Vehicle Search,Ticket,FALSE,16-30 Min,FALSE,GJ28LP6647
2020-02-06,22:43:00,Canada,M,18,21,White,Other,Seatbelt,FALSE,Frisk,Warning,FALSE,16-30 Min,FALSE,UP43HB6869
2020-02-06,22:44:00,India,F,59,45,White,Seatbelt,Seatbelt,FALSE,Frisk,Arrest,FALSE,30+ Min,FALSE,TN42QU4817
2020-02-06,22:45:00,USA,M,23,63,Asian,Seatbelt,Speeding,FALSE,None,Warning,FALSE,0-15 Min,TRUE,RJ41AA3684
2020-02-06,22:46:00,Canada,M,34,74,Other,Other,DUI,TRUE,Vehicle Search,Warning,TRUE,30+ Min,FALSE,WB51NI2668
2020-02-06,22:47:00,USA,F,49,80,White,Other,Signal,TRUE,None,Warning,TRUE,30+ Min,FALSE,WB83ZE6786
2020-02-06,22:48:00,Canada,F,71,56,Asian,Seatbelt,Speeding,FALSE,None,Arrest,TRUE,30+ Min,FALSE,TN15OA1255
2020-02-06,22:49:00,USA,F,39,44,White,Other,Signal,FALSE,Frisk,Warning,TRUE,30+ Min,FALSE,TN15IL4180
2020-02-06,22:50:00,USA,F,45,55,White,Speeding,Signal,FALSE,None,Arrest,TRUE,16-30 Min,FALSE,DL31YM1785
2020-02-06,22:51:00,USA,M,52,39,Hispanic,Drunk Driving,Speeding,TRUE,Frisk,Arrest,FALSE,30+ Min,TRUE,KA92SJ6436
2020-02-06,22:52:00,India,M,70,29,Hispanic,Drunk Driving,DUI,TRUE,None,Warning,FALSE,0-15 Min,FALSE,MH40NQ9255
2020-02-06,22:53:00,India,M,27,59,Other,Signal Violation,Other,TRUE,Vehicle Search,Warning,FALSE,16-30 Min,FALSE,GJ81EV4958
2020-02-06,22:54:00,Canada,M,27,63,Hispanic,Other,DUI,TRUE,None,Ticket,TRUE,16-30 Min,TRUE,RJ95TF4728
2020-02-06,22:55:00,India,F,52,59,Black,Other,DUI,TRUE,Vehicle Search,Warning,TRUE,0-15 Min,FALSE,UP47PN5022
2020-02-06,22:56:00,Canada,F,36,78,White,Speeding,Seatbelt,FALSE,Frisk,Arrest,FALSE,16-30 Min,TRUE,UP88AP6742
2020-02-06,22:57:00,USA,M,30,44,Other,Seatbelt,Signal,FALSE,None,Arrest,TRUE,0-15 Min,TRUE,UP85PU3347
2020-02-06,22:58:00,India,M,19,38,Black,Signal Violation,DUI,TRUE,None,Ticket,TRUE,16-30 Min,TRUE,UP15RO7775
2020-02-06,22:59:00,Canada,M,39,74,Other,Other,Speeding,TRUE,Frisk,Warning,FALSE,30+ Min,TRUE,TN96HN6062
2020-02-06,23:00:00,Canada,F,29,78,Hispanic,Signal Violation,DUI,TRUE,Vehicle Search,Arrest,TRUE,0-15 Min,TRUE,WB44CL7357
2020-02-06,23:01:00,USA,M,48,59,Black,Seatbelt,Signal,FALSE,Frisk,Ticket,FALSE,30+ Min,FALSE,WB12EL3243
2020-02-06,23:02:00,USA,M,66,49,Other,Drunk Driving,DUI,FALSE,Vehicle Search,Ticket,FALSE,0-15 Min,TRUE,GJ12HZ4606
2020-02-06,23:03:00,India,M,41,45,Black,Other,Speeding,FALSE,None,Arrest,FALSE,0-15 Min,FALSE,UP85NF9678
2020-02-06,23:04:00,India,M,66,67,Black,Drunk Driving,Seatbelt,TRUE,Frisk,Warning,TRUE,30+ Min,FALSE,UP10WH2140
2020-02-06,23:05:00,USA,F,66,64,White,Seatbelt,Other,TRUE,None,Warning,TRUE,30+ Min,TRUE,UP17SQ8894
2020-02-06,23:06:00,India,F,38,20,Other,Speeding,Speeding,TRUE,Vehicle Search,Ticket,FALSE,30+ Min,TRUE,UP28DF4649
2020-02-06,23:07:00,Canada,M,34,71,White,Seatbelt,DUI,FALSE,Vehicle Search,Arrest,TRUE,0-15 Min,TRUE,WB52YC4235
2020-02-06,23:08:00,India,F,62,46,Asian,Drunk Driving,Speeding,FALSE,Vehicle Search,Ticket,TRUE,0-15 Min,FALSE,WB77XO1322
2020-02-06,23:09:00,India,M,21,57,Hispanic,Other,Signal,FALSE,Frisk,Ticket,FALSE,16-30 Min,FALSE,GJ52JG2699
2020-02-06,23:10:00,India,M,80,20,White,Seatbelt,Speeding,FALSE,None,Warning,FALSE,0-15 Min,FALSE,MH83CT3891
2020-02-06,23:11:00,India,M,71,74,Hispanic,Other,DUI,FALSE,Vehicle Search,Ticket,TRUE,16-30 Min,TRUE,MH29YY2856
2020-02-06,23:12:00,Canada,F,22,45,Asian,Signal Violation,Seatbelt,FALSE,Frisk,Arrest,FALSE,30+ Min,TRUE,KA29KD9954
2020-02-06,23:13:00,Canada,M,28,40,Other,Drunk Driving,Other,TRUE,None,Ticket,FALSE,16-30 Min,TRUE,RJ37LE8908
2020-02-06,23:14:00,USA,F,80,44,White,Signal Violation,Seatbelt,TRUE,Frisk,Arrest,FALSE,30+ Min,FALSE,DL75OR6087
2020-02-06,23:15:00,India,M,72,57,White,Seatbelt,DUI,FALSE,Vehicle Search,Warning,TRUE,30+ Min,TRUE,GJ56II6297
2020-02-06,23:16:00,USA,M,55,72,Black,Signal Violation,Other,TRUE,None,Warning,TRUE,16-30 Min,FALSE,MH30AC3093
2020-02-06,23:17:00,USA,M,58,40,Asian,Signal Violation,Signal,FALSE,Frisk,Arrest,FALSE,16-30 Min,FALSE,TN18EZ4907
2020-02-06,23:18:00,Canada,M,64,77,Other,Other,DUI,FALSE,Vehicle Search,Ticket,FALSE,16-30 Min,TRUE,GJ78SO4069
2020-02-06,23:19:00,India,M,23,68,White,Speeding,DUI,TRUE,Frisk,Warning,TRUE,0-15 Min,TRUE,WB73ER1372
2020-02-06,23:20:00,India,F,41,19,Black,Speeding,Signal,FALSE,None,Warning,TRUE,30+ Min,TRUE,UP97IM9046
2020-02-06,23:21:00,India,F,51,35,Asian,Drunk Driving,Signal,FALSE,None,Arrest,TRUE,16-30 Min,FALSE,RJ80GO2286
2020-02-06,23:22:00,India,F,38,26,Asian,Speeding,DUI,FALSE,None,Arrest,FALSE,30+ Min,FALSE,KA48DT7207
2020-02-06,23:23:00,USA,M,33,38,Other,Seatbelt,DUI,FALSE,Vehicle Search,Ticket,TRUE,0-15 Min,TRUE,RJ94MQ8431
2020-02-06,23:24:00,India,F,79,80,Black,Drunk Driving,Other,FALSE,Vehicle Search,Arrest,FALSE,16-30 Min,FALSE,RJ47UV2266
2020-02-06,23:25:00,India,M,35,46,Asian,Signal Violation,Seatbelt,TRUE,Frisk,Warning,TRUE,16-30 Min,TRUE,UP98XP6455
2020-02-06,23:26:00,India,M,19,74,Asian,Drunk Driving,Other,TRUE,Vehicle Search,Ticket,TRUE,30+ Min,FALSE,KA87QX6406
2020-02-06,23:27:00,India,F,42,70,Asian,Signal Violation,Speeding,TRUE,Vehicle Search,Arrest,FALSE,30+ Min,TRUE,DL11RW9333
2020-02-06,23:28:00,Canada,M,42,21,Other,Signal Violation,Seatbelt,FALSE,Vehicle Search,Ticket,TRUE,0-15 Min,FALSE,WB42HS6178
2020-02-06,23:29:00,Canada,M,57,31,White,Signal Violation,DUI,TRUE,Vehicle Search,Ticket,TRUE,30+ Min,FALSE,KA18YJ7282
